college_name,college_code,specialty,category,cutoff_rank,year,counselling_body,degree,round,state,college_type,quota
"Pushpagiri college of Dental science, Thiruvalla",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1215,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1232,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,1233,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,ORAL MEDICINE AND RADIOLOGY,STATE MERIT,1254,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1282,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,MUSLIM,1337,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1380,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1458,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,1561,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EZHAVA,1596,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Govt.Dental College, Kottayam",,ORAL MEDICINE AND RADIOLOGY,SCHEDULED CASTE,1610,2025,Kerala CEE,MDS,Round 2,Kerala,Government,State Quota
"Al-Azhar Dental College, Thodupuzha",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,1650,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,SCHEDULED CASTE,1651,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,1663,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,MUSLIM,1665,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1732,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1834,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1945,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1955,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,2084,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,2088,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Noorul Islam College of Dental Science, Thiruvananthapuram.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,2099,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,2341,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Educare Institute of Dental Sciences, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,2408,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,2449,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Govt.Dental College, Thiruvananthapuram",,ORAL PATHOLOGY AND MICROBIOLOGY,SCHEDULED CASTE,2517,2025,Kerala CEE,MDS,Round 2,Kerala,Government,State Quota
"Annoor Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,2551,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,2553,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,2606,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"St. Geregorios Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SCHEDULED CASTE,2634,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,SCHEDULED CASTE,2670,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Educare Institute of Dental Sciences, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,2766,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,2991,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,2992,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Sri. Sankara Dental College, Varkala",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,3101,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,3141,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Noorul Islam College of Dental Science, Thiruvananthapuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3170,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Sri. Sankara Dental College, Varkala",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3178,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,3186,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,MM,3192,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,BACKWARD HINDU,3275,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,3325,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,3356,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3363,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"St. Geregorios Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,AC,3401,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,3411,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,3423,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3427,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,BACKWARD HINDU,3445,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,3471,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PSM College of Dental Science& Research, Trichur.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3474,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3530,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,NRI,3533,2025,Kerala CEE,MDS,Round 2,Kerala,Private,NRI
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3564,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3565,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3637,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,3680,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SCHEDULED CASTE,3729,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,3775,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,3778,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,3800,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,3812,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,3815,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,3891,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PSM College of Dental Science& Research, Trichur.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SCHEDULED CASTE,3902,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,3904,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,3953,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"St. Geregorios Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,MUSLIM,3979,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,EZHAVA,4052,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,4082,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,NRI,4251,2025,Kerala CEE,MDS,Round 2,Kerala,Private,NRI
"Al-Azhar Dental College, Thodupuzha",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,4279,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,4301,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,4324,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,4334,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,4392,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Educare Institute of Dental Sciences, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EZHAVA,4419,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SCHEDULED CASTE,4428,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,4436,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,4493,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,MUSLIM,4608,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,4665,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Al-Azhar Dental College, Thodupuzha",,CONSERVATIVE DENTISTRY AND ENDODONTICS,MUSLIM,4706,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PERIODONTOLOGY,STATE MERIT,4746,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PROSTHODONTICS AND CROWN & BRIDGE,SCHEDULED CASTE,4766,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,4885,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PSM College of Dental Science& Research, Trichur.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,MM,5013,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,BACKWARD HINDU,5020,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,5063,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,NRI,5115,2025,Kerala CEE,MDS,Round 2,Kerala,Private,NRI
"PSM College of Dental Science& Research, Trichur.",,PERIODONTOLOGY,STATE MERIT,5193,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,5204,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,5216,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,ORAL AND MAXILLOFACIAL SURGERY,EZHAVA,5267,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,5320,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,5325,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,NRI,5333,2025,Kerala CEE,MDS,Round 2,Kerala,Private,NRI
"St. Geregorios Dental College, Ernakulam.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,5398,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PROSTHODONTICS AND CROWN & BRIDGE,BACKWARD HINDU,5438,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,MUSLIM,5451,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,NRI,5486,2025,Kerala CEE,MDS,Round 2,Kerala,Private,NRI
"Govt.Dental College, Kottayam",,PEDIATRIC AND PREVENTIVE DENTISTRY,SCHEDULED TRIBE,5496,2025,Kerala CEE,MDS,Round 2,Kerala,Government,State Quota
"Malabar Dental College, Malappuram.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,5509,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,ORAL AND MAXILLOFACIAL SURGERY,MUSLIM,5564,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PERIODONTOLOGY,STATE MERIT,5567,2025,Kerala CEE,MDS,Round 2,Kerala,Private,State Quota
