college_name,college_code,specialty,category,cutoff_rank,year,counselling_body,degree,round,state,college_type,quota
"Mar Baselios Dental College, Ernakulam.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,5572,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Kannur Dental College,Kannur",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,5638,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,5818,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,5867,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,6015,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,6401,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,6451,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,6534,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Al-Azhar Dental College, Thodupuzha",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,6682,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Kannur Dental College,Kannur",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,6734,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,6876,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,6908,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Educare Institute of Dental Sciences, Malappuram.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,6922,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Sri. Sankara Dental College, Varkala",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,6936,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,6980,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,ORAL MEDICINE AND RADIOLOGY,STATE MERIT,7312,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,7331,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,7428,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,7523,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,7872,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,8223,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"PSM College of Dental Science& Research, Trichur.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,8369,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Al-Azhar Dental College, Thodupuzha",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,8561,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,8937,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,9026,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Al-Azhar Dental College, Thodupuzha",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,9117,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Kannur Dental College,Kannur",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,9176,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,9537,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Al-Azhar Dental College, Thodupuzha",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,9759,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,9811,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,10031,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,10053,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SCHEDULED CASTE,10214,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Al-Azhar Dental College, Thodupuzha",,CONSERVATIVE DENTISTRY AND ENDODONTICS,MUSLIM,10255,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Al-Azhar Dental College, Thodupuzha",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,10636,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,10758,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,10893,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,PEDIATRIC AND PREVENTIVE DENTISTRY,MUSLIM,10984,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Sri. Sankara Dental College, Varkala",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,11074,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,11272,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Sri. Sankara Dental College, Varkala",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,11370,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Govt.Dental College, Kottayam",,PROSTHODONTICS AND CROWN & BRIDGE,MANAGEMENT QUOTA,11663,2025,Kerala CEE,MDS,Round 3,Kerala,Government,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,12036,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,12148,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Azeezia College of Dental Science and Research,Kollam.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,12363,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"PSM College of Dental Science& Research, Trichur.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,12440,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Educare Institute of Dental Sciences, Malappuram.",,PEDIATRIC AND PREVENTIVE DENTISTRY,SCHEDULED CASTE,12659,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Al-Azhar Dental College, Thodupuzha",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,12763,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PUBLIC HEALTH DENTISTRY,STATE MERIT,13054,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PEDIATRIC AND PREVENTIVE DENTISTRY,SCHEDULED CASTE,13242,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,PEDIATRIC AND PREVENTIVE DENTISTRY,SCHEDULED CASTE,13711,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,NRI,13761,2025,Kerala CEE,MDS,Round 3,Kerala,Private,NRI
"Educare Institute of Dental Sciences, Malappuram.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,13959,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Educare Institute of Dental Sciences, Malappuram.",,PERIODONTOLOGY,STATE MERIT,13966,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,PERIODONTOLOGY,STATE MERIT,14196,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,14497,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Kannur Dental College,Kannur",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,14765,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Educare Institute of Dental Sciences, Malappuram.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,14802,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,EZHAVA,14946,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Kannur Dental College,Kannur",,PERIODONTOLOGY,STATE MERIT,15270,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,15337,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,15632,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,PROSTHODONTICS AND CROWN & BRIDGE,BACKWARD HINDU,15769,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,NRI,15939,2025,Kerala CEE,MDS,Round 3,Kerala,Private,NRI
"Kannur Dental College,Kannur",,CONSERVATIVE DENTISTRY AND ENDODONTICS,BACKWARD CHRISTIAN,16021,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,PERIODONTOLOGY,STATE MERIT,16044,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
"Kannur Dental College,Kannur",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,16323,2025,Kerala CEE,MDS,Round 3,Kerala,Private,State Quota
