college_name,college_code,specialty,category,cutoff_rank,year,counselling_body,degree,round,state,college_type,quota
"MES Dental College, Malappuram.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,389,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Govt.Dental College, Thiruvananthapuram",,CONSERVATIVE DENTISTRY AND ENDODONTICS,LATIN CATHOLIC,391,2025,Kerala CEE,MDS,Round 1,Kerala,Government,State Quota
"Govt.Dental College, Kozhikode",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,GENERAL-EWS,461,2025,Kerala CEE,MDS,Round 1,Kerala,Government,State Quota
"KMCT Dental College, Kozhikode.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,490,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,532,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,535,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,538,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Govt.Dental College, Kottayam",,CONSERVATIVE DENTISTRY AND ENDODONTICS,GENERAL-EWS,563,2025,Kerala CEE,MDS,Round 1,Kerala,Government,State Quota
"KMCT Dental College, Kozhikode.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,583,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,BACKWARD HINDU,596,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Govt.Dental College, Kottayam",,ORAL PATHOLOGY AND MICROBIOLOGY,GENERAL-EWS,605,2025,Kerala CEE,MDS,Round 1,Kerala,Government,State Quota
"Royal Dental College , Palakkad.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,615,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PUBLIC HEALTH DENTISTRY,STATE MERIT,640,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,EZHAVA,644,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,714,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,717,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"St. Geregorios Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,751,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,760,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Educare Institute of Dental Sciences, Malappuram.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,924,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PSM College of Dental Science& Research, Trichur.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,926,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Sri. Sankara Dental College, Varkala",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,STATE MERIT,948,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,EZHAVA,951,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,987,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Govt.Dental College, Thiruvananthapuram",,ORAL AND MAXILLOFACIAL SURGERY,BACKWARD CHRISTIAN,1105,2025,Kerala CEE,MDS,Round 1,Kerala,Government,State Quota
"Mar Baselios Dental College, Ernakulam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,1128,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,1164,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1215,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PSM College of Dental Science& Research, Trichur.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1232,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"St. Geregorios Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,MUSLIM,1233,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1282,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,MM,1337,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1380,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,MUSLIM,1458,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,1561,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1567,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EZHAVA,1596,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Govt.Dental College, Kottayam",,ORAL MEDICINE AND RADIOLOGY,SCHEDULED CASTE,1610,2025,Kerala CEE,MDS,Round 1,Kerala,Government,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,ORAL AND MAXILLOFACIAL SURGERY,MUSLIM,1650,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,SCHEDULED CASTE,1651,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,1663,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1665,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1732,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1801,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1834,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1945,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,1955,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Annoor Dental College, Ernakulam.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,2088,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,2147,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Educare Institute of Dental Sciences, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,2408,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,2449,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Govt.Dental College, Thiruvananthapuram",,ORAL PATHOLOGY AND MICROBIOLOGY,SCHEDULED CASTE,2517,2025,Kerala CEE,MDS,Round 1,Kerala,Government,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,2553,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,2573,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,2606,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"St. Geregorios Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SCHEDULED CASTE,2634,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Govt.Dental College, Kozhikode",,ORAL AND MAXILLOFACIAL SURGERY,KUDUMBI,2668,2025,Kerala CEE,MDS,Round 1,Kerala,Government,State Quota
"Royal Dental College , Palakkad.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,SCHEDULED CASTE,2670,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Educare Institute of Dental Sciences, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,2766,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PSM College of Dental Science& Research, Trichur.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,MM,2991,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,2992,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,ORAL MEDICINE AND RADIOLOGY,STATE MERIT,3063,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3101,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,3141,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Sri. Sankara Dental College, Varkala",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3170,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,3186,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,3268,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,3356,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3363,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"St. Geregorios Dental College, Ernakulam.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,AC,3401,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,3411,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"MES Dental College, Malappuram.",,ORAL AND MAXILLOFACIAL SURGERY,STATE MERIT,3423,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode",,CONSERVATIVE DENTISTRY AND ENDODONTICS,STATE MERIT,3427,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,BACKWARD HINDU,3445,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PERIODONTOLOGY,STATE MERIT,3453,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PSM College of Dental Science& Research, Trichur.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SCHEDULED CASTE,3474,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,MUSLIM,3530,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Royal Dental College , Palakkad.",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,NRI,3533,2025,Kerala CEE,MDS,Round 1,Kerala,Private,NRI
"Royal Dental College , Palakkad.",,CONSERVATIVE DENTISTRY AND ENDODONTICS,BACKWARD HINDU,3585,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"PMS College of Dental Sciences & Reseach Centre, Vattapara, TVPM.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,3637,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Pushpagiri college of Dental science, Thiruvalla",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SCHEDULED CASTE,3729,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Malabar Dental College, Malappuram.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,3775,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"Mar Baselios Dental College, Ernakulam.",,PROSTHODONTICS AND CROWN & BRIDGE,STATE MERIT,3778,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
"KMCT Dental College, Kozhikode.",,PEDIATRIC AND PREVENTIVE DENTISTRY,STATE MERIT,3800,2025,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
